id,text

5299,بريئة من أمثاله

5300,سبب هلاك فينزويلا هو نظامها الذي يوزع خيرات الشعب الفنزويلي على بؤر الفتن في العالم وهو نفس السيناريو الي حدث لعسكر الجزائر أنفقوا أكثر من 500 مليار دولار على البوليزاريو وفي الأخير ربحوا الشعر

5301,تحية إكبار و إجلال لرجال البليدة

5302,مرحبا بالاشقاء السعوديين

5303,واجب عليك أن تضع النقاط علي الحروف

5304,ازمة ماء وليس أزمة عطش جربدة الكذب والفتن

5305,محشيلهم من بكري مساكن زواف يقعد زواف وحركي الي يوم الدين

5306,لك الله يا جزائر

5307,الذي انهي الحراك هو هذه الوجوه المعفنة صنيعة اقبية عنتر التي تريد ركوب الموجة و تنصب نفسها متحدثا باسم الحراك رغما عنه نفس هذه الوجوه كانت مشاركة في كل الجرائم التي ارتكبت ضد الشعب و اليوم تلبس لباس المعارضة لتلقينه مرة أخرى أجندة و رؤية سياسية

5308,بركاونا من خرطي مازال في عماكم عن أي وزارة تتحدث مازال عن تشكيل حكومة حناشي مازالك في عماك

5309,ني ك الجيش و ن متكم صحافة الع ار

5310,و إلا في المجال الرياضي مع الفريق الوطني الحمدلله

5311,ياودي انت كنت بعاجها اقبالهم الله اذلكم وايذل حالتكم يا منافقين اجتمعتم من اجل الفساد والنهب منهم تحت راية الحرية والديمقراطية والتفتح ومنهم تحت راية الدين والعدالة وانتما من نفس الطينة شعاركم النفقاق والنهب واستحمار الشعب

5312,لما تصبح القارة السمراء قارة سفاء كلموننا عن كرة القدم أسوء قارة و بالنسبة لكرة القدم لا حديث ولا حرج حتى المباريات الودية للجزائر مصرين و كانت المعزى واضحة لتحطيم سلسلة الفوز ولكن لا تذهبوا بعيدا و الجزائر ستنتصر

5313,سياحة ممتعة للجميع

5314,ربي ينتقم منهم

5315,ياخي حالة ياخي جامي شفت عباد كيما هذو يشاركو في كلش ومنبعد يقولك حنا منشاركوش ومنبعد تلقاهم يعارضو في كاش قرارات ولا ينتاقدو كاش وزارة

5316,بركاكم من الكذب علينا ملينا من كلمة انعاش الاقتصاد حنا رانا في الانعاش بسباب الي راهم عايشين في الريش وما على بالهمش بنا

5317,وصحافة الزيقو تصور فيه وماهيش حاشمة

5318,الله ايجب الخير

5319,الزواف هم السبب

5320,التشيات ماشيلكم في الدم مشيتو مع الفساد و شوفو وين وصلتو لبلاد

5321,جايبينها للحكومة الحلال

5322,من عام 2006 حتى 2017 وانت مدير عام لضراءب 15 سنة وانت تشوف المنكر تاع عصابة وسكت فاما ذ ننتضر منك أرجوك

5323,لماذا ينظرون من هذا الجانب لا يغني و لا يشبع ولا ينظرون إلى جانب الاجتماعي و المعيشي للشعب الذى هو فى تدهور مستمر

5324,تبون مزور جابوه العسكر شعار ماواكلش و تما بقيتو

5325,لا دين لا ملة ربي يتولاكم يا ولاد الحركة

5326,خراب وراءه خراب فششل وتعنت

5327,الله يرحم القايد الصالح

5328,الطبقة السياسة هي سبب خراب البلاد و العباد بغال تاع شيتة و قوادة لاجل مصالح خاصة

5329,الجزائر اليوم خسرت قامة من قامات العلم والثقافة والتربية والأدب أمتع الجزائريين ببرامجه الهادفة ولسانه الفصيح ولغته العربية الراقية وثقافته الدينية المتسعة

5330,الله يكون في عونهم ويسترهم

5331,الف الف مبروك و لعقوبة ليا إن شاء الله يا رب

5332,الله يحفظك ضحكتني

5333,من أجل الجزائر كلنا رجل واحد ولن نترك مترا واحدا من حدودنا للعدو وتحيا الجزائر

5334,إستقبال صهيوني لصهيوني من اجل تخريب فلسطين الحبيبة والأمة العربية والإسلامية

5335,الشباب راح كامل حرا ة أخدموا انتوما في بلاد الشر

5336,والله غير كرهنا منكم مستوى منحط رديئ

5337,شوفو الصحرا ديالكم لي مديتوها لاولتد بيجار يا ولاد الحركي

5338,لعن الله قوما يلبسون مالا يحيكون و ياكلون مالا يصنعون

5339,قناة الفتنة و اللجوءالسياسي و الجوع خونة الدين و الوطن و معهم تاجر الدين علي بقراج

5340,بعد تمرير الإنتخابات وحتى بالتزوير سوف تتخذ إجراءات اظطهادية إستغبائية وإنتقامية بإمتياز ضد الشعب بحجة الفيروس والإجراءات الوقائية ويتم إسترجاع سياسة الترهيب والتهويل التي يتبعها الغلق لكل ما يحتاجه الشعب والدليل على ذلك بداية قرار والي ولاية جيجل بمنع السباحة والذي سوف يشمل هذا القرار جميع الولايات

5341,الجديد هو كثرة الكذب لخطر لفوط قرب

5342,لأنه قال كلمة حق تحيا القبائل الأحرار

5343,مبرووك من القلب للإخوة الجزائريين الفوز علي المنتخب الوطني

5344,والله انتم الجزائريين طيبين رغم ظروفكم الصعبة تمزحون وتبسطون الله يسعدكم ويهنيكم بالجزائر الجديدة اخوكم من الجزائر القديمة

5345,إستقلال ماذا ايها الابله هو الاستعمار واتباعه مازال جاثما فوق صدور البؤساء

5346,شوف كاش ماتخترع لينا بالوعة تبتلع هؤلاء المفسدين والسراقين

5347,اذا انت طحان وتحب بمرتك اكثر من امك وتسوق فيك من وذنك ومهبط راسك هذي حاجة اخرى الوالدين عندي خطر احمر والي يفوتهم اصلي عليه صلاة لاركوع ولاسجود فيها وهي صلاة الجنازة

5348,مسجون في الغربة

5349,شبعتونة هدرة اين هي السياسة الراشدة لتسيير مثل هذه الأزمات هذه هي مخلفات الماضي الله المستعان

5350,مرحبا بكم في اروبا يا احرار خلوها للعبيد و العاشقين للذل و آلهتهم الجنيرالات المرتزقة

5351,دولة تنفق الملايير على ابن بطوش ولا تسطتيع توفير الماء لشعبها تبا للجنرالات ومن والاهم

5352,الله لا يربح تجار المخدرات يعطيهم غمة

5353,هل سيكون عطلة مدفوعة الاجر

5354,يعني العصابة اغلبية في البرلمان رغم مقاطعة 78 من الجزائريين ديمقراطية الاقلية هي التي تحكم لا تجدها إلا في الجزائر الجديدة

5355,يا دحدوح أرواح الحلا راهي دحدحت مهزلة

5356,كنا سجلنا ثاني لو أدم وناس اكمل مباراة

5357,القوة الإقليمية والقارة جزريستان أصبحت أضحوكة حتى قي عاصمة البلاد

5358,خبث القوة العالمية

5359,حرب العصابات اليهو دية

5360,اش عندها متبني كبرنات فرنسا اي مؤسسة تتكلم عنها ياعصابة

5361,يا زادو عاودو طلقوها تسمى نتوما رسميا تموتو على الرخس ياوجوه البخص

5362,Win rahom alaimma ou do3at wal3olama ybaynou lasolouttat ana hadi tamatil almanhouta haram char3an

5363,شكرا علي التقرير الجميل ده

5364,نسو الشريف حناشي الذي خدم النادي كل حياته ويتذكرون سكيرا لانهم سكيرون مثله تطاول على الاسلام وسعى في تقسييم الجزائر ارضاء لامه فرنسا

5365,تاع العصابة و المافيا حذارى أن يخدعونكم

5366,ملاحظة الزواف والخبارجية وأولاد الحركى غير معنيين

5367,قرار ممتاز وذكي

5368,ربي يشافيك ويعافيك يارب

5369,الا تسحقو راه كاين جاري متخصص في تدمير الأخرين عن طريق ليزر العين الثاقب و الفتاك

5370,الله يكثر امثيلك يا سي ملوك

5371,تحية إجلال وتقدير لرجال الحماية المدنية في تنفيذ مهامهم النبيلة ربي يحفظهم وعائلاتهم ويعينهم خاصة في هذه الظروف المناخية والإرتفاع المحسوس لدرجة الحرارة جزاكم الله كل خير

5372,علاش الكذب ما هوش جزائري مغربي نصكم غير كذوب

5373,هي كي تجي تشوف الاوضاع من سيء للأسوأ في كل المجالات نورمالمون الحكومة هادي كون جات تحترم روحها تستقيل

5374,آثق بأن كل مآ أتمنآه سيكون برحمتك لي

5375,قرارات فاشلة منذ سنين عديدة ماشي حاجا جديدة والله يحيرو تقول دراري صغار الي راه ياخذ القرارات يلعب بالناس والشعب كيما يحبو بهدلتونا مع لجناس يا الطحاحنة

5376,وتلك الايام نداولها

5377,شبعتونا خرطي انتم فيقو لنفوسكم خبثتو للقاشي قلبو كورونا وزيد انتم

5378,نفس وجوه نظام بوتفليقة لبناء الجزائر الجديدة نتاع الخرطي

5379,تبرئة ههه بارك من الخرطي الملف مازال مفتوحا وإسبانيا قامت بإستجوابه بمساندة قضائها للخروج من الأزمة التي وقعت مع المغرب بعد التهريب والتزوير للبطوشي وكشفها من المخابرات المغربية التي إخترقت جهاز المخابرات الجزائر الضعيف

5380,يكلنا الشر ذرك

5381,بوصبع من يوقف الماكينة القباءلية

5382,اعلام القواطا فاشل و صفحات كاذبة تفو عليكم

5383,صفحة تعيط غير للشر والشؤم والتذمر

5384,Wail Bariout ول ليحيى اي فيهاااا نشالله ربي يوفقو

5385,الذنب في رقبة بوصبع لزرق

5386,حيا الله شباب الجلفة المتخلقين بأخلاق أجدادهم العرب

5387,الماء الماء رجعونا واستقيلوا ااع هدي هيا جزاءر جديدة عمي تبون تقطع علينا الماء

5388,روحوا تقودو بيه هو بيكم نتما يا صحافة العرعار لبلاد داخلة في حيط بسبابكم ونتم مزالكم تلهيوا في بوصبع بتفاهتكم قريب تطرطق الدعوة الشعب رآه من ازمة لازمة و أزمة الماء هيا لي راح تقعركم يالخوباثا يالمنتنين والله مراح يبقى فيكم واحد لا من النظام لقديم لا من هذا خاطر نتما بغيتوها نكمل هاك يا طحاحنة

5389,هذا وين شفتو أزمة المياه يا صحافة العار الجزائر يوجد فيها اكثر من 48ولاية كلهم في ازمة والا تقاسو اسيادكم في العاصمة

5390,اللهم احفظ واحم بلادنا وجيشنا وامتنا الجزائرية من كل شر ومن كل الدسائس يارب والقادم افضل واجمل باذنه تعالى ولا عزاء للاعداء والحاقدين الا ان يموتوا بغيضهم

5391,لا حول ولاقوة الا بالله

5392,يا قناة الزي و ماعليش نسقسيك محرز يدخل لطوالاط يدير لي ولا

5393,اللهم انصر اهلنا في فلسطين

5394,تبون مزور جابوه العسكر

5395,سبب مصائب البلاد هم الإخوان من فيس الدي دمر البلاد وتسبب في قتل الألاف وبقية الإخوان من حمس وإصلاح وغيرهما كهف النفاق والمصلحة والمصيبة أن اكثير من الناس اخدو منهج الإخوان التدين المغشوش والنفاق منهج حياة عليها كثر الفساد في المجتمع اخيرا افلان طايوان والراندو دائما في واجهة الحكم الراشد ههههههههههه

5396,في دولة السويد الجزائر يخلوك تخمم غير في مشاكل الحليب والماء والبطاطا الخ وبهاته الطريقة نجح بعض الحرامية من سرقة ملايير الدولارات

5397,مستوى منحط ف موضوع الرابط مشكلة بيع التذاكر في مطار اسنطبول غير مطابق مع الخبر المذكور

5398,تبون يضرب غارو زطلة يحسب روحه عاشور العاشر ولد بوعلام التاسع

5399,محرز فخر العروبة والاسلام

5400,أحسن خبر اليوم خروج فرنسا

5401,نعرف وحد الرئيس غير شرعي اليوم يبات يبكي من شدة الألم

5402,شروط مقبولة جودة احسن من المنافسة

5403,المشكل لا يكمن في جفاف السدود و قلة الأمطار إنما يكمن في جفاف عقول المسؤولين و ضعف تسييرهم

5404,شكرا على المعلومة بارك الله فيك

5405,جنرالات جيشها التي هي عميلة للمستعمر الفرنسي قتلت و شردت أكثر من 200 ألف جزائري فلم يتم معاقبة أي من كان بل تم إستقبالهم في طائرات رئاسية و يسافرون بجواز ديبلوماسي

5406,الحقد في ابهى تجلياته

5407,تبون مزور جابوه العسكر ماكاش الشرعية

5408,لا يعني أنني أدعي المثالية

5409,متخوف من الوضعية المقلقة و يلغي بروتوكول الحجر الصحي بحجة وجود 6 حالات مكتشفة فقط و يشدد الحصار على بعض المدن و يفتح خطوط دولية جديدة و الاكتفاء بفحص pcr والله التناقصات في كلامه كحال الفوضى التسيرية في البلاد وجهان لعملة واحدة لك الله يا جزائر

5410,لعنة الله على الخونة رعاة الإبل

5411,طز طز طز مزال تهدرو على الخضرة طز طز طز قاع البلدان طورو وبوصبع حاصل مع كرشو

5412,ما فهمنا والو الجهل راه غير يزيد و الجهلاء كثروا الله يجيب الخير

5413,طريقة الكلام رائعة

5414,فضيحة الافة الآن لم يصل إلى 300 الف صوت و يعتبر نفسه اغلبية و يتكلم باسم الشعب هاذوك 300 الف أقارب من ترشحوا و شوية شياتين و بزاف من التزوير

5415,الإمارات راهي خرجتها طايطاي ماشي كيما النفاق تاع تركيا و قطر

5416,الله ينعلكم بيكم بالاخباركم التافهة هذي خخختتتتتففففووووه

5417,إلى المتحف مع العصابة لي كنتوا تتغطاو بيها ودرتوا غاع الدراهم على ظهرها كان بيكم المال برك والشعب خليه يسوفري كي أنتوما كي راندو

5418,من المستحيل بناء دولة بلكذب كل مابني على باطل فهو باطل

5419,إنسان ماشاء الله ثقافة وتربية ودين أخلاقو تشهد عليه قامة من قامات الجزائر ربي يرحمو ويجعلو فالجنة إن شاء الله

5420,يعينو صدوق ولا يعينو برقوق كيف كيف كي الحمة كي الرعادة

5421,الخير الي يجي من فخانسا الله يقطعو

5422,مبارك للكناري انشاء الله يرفع التاج الإفريقي

5423,اللهم نجينا من القوم الضالمين

5424,يخرب بلادو باش يربح من المغرب يستاهل الموت

5425,او لي سرقوا خيرات لبلاد او نهبوها علاه ما تهدروش عليهم

5426,بوادر ظهور أزمة بنزين

5427,ياخي مستوى هذا ماخصك تقعد مع الوالي هذا هو تخمامك روح مصيبة تصيبك

5428,سيارة ماقدرتوش توفروها للمواطن للأسف

5429,العربان لكان دخلو لبلاد يردوها دعارة و للحديث قياس

5430,احسن حاجة ممكن اديروها هي الغاء التباعد في المساجد

5431,ننتظر منكم كل ماهو مطلوب باذن ربنا العلي القدير نحن معك حتى لو تطلب الأمر أرواحنا من أجل هذا البلد المفدى بدم والشهداء واجدادي

5432,يدعمو غير في حرام

5433,لماذا كل هذه التبريرات الافراط في السرعة و القتل العمدي اقصى العقوبة الاعدام

5434,تحيا رئيسنا سي تبون تحيا الجزائر وربي يرحم الشهداء الابرار عاشت الجزائر في قلوبنا وربي يحمي شعبنا العزيز أمين

5435,أين محطات تحلية مياه البحر ولا البحر نشف الله لا تربحكم يا صحافة ويا مسؤولين حسبنا الله ونعم الوكيل فيكم انتم من خلقتم ولازلتم تخلقون الازمات

5436,اللهم صل على النبي عليه الصلاه و ازكى السلام

5437,خلاص وصلتنا الإجابة فشل ذريع هههه قالها ما نقدر نقولها

5438,إنما الأمم الأخلاق مابقيت

5439,مكانش عصابة قدكم شروق ونهار

5440,بالتوفيق والنجاح لمؤسسات الجيش الوطني

5441,يبقى مجرد كرة بين أرجل الكبار

5442,بارك الله فيك كلمه صح

5443,الهروب من الإجابة دليل على فشل القطاع الله غالب رانا كل يوم نشوفو مهبول جديد

5444,ملايير دولارات لدعم البوليساريو

5445,البطالة تنتظركم و كيما قال الأخ في تعليق سابق مقركم سيصبح مرحاض عمومي

5446,شحال نكره رب الجملة هادي طبقا لتوصيات رئيس الجمهورية وانت شجرة ولاحجرة ياك هادي خدمتك

5447,لا حول ولاقوة الابالله اللهم اصلح لنا ديننا الذي هو عصمة امرنا واصلح لنا دنيانا التي فيها معاشنا واصلح لنا آخرتنا التي اليها معاذنا اللهم اصلح احوال امتنا امة محمد صلى الله عليه وسلم

5448,نفس العقلية تمويل من كل جهة وبعدها تسرق وتعود لازمتها لااستثمار ولابناء

5449,سؤال غبي جدا من طرف هذه الشبه صحفية هي تشوف في الناس في حالة كارثية وهي تقلوا راك تشوف في الوزارة نجحت في التسيير الواقع يشير إلى فشل الوزارة فشل ذريع و هي حابة تباصيه مسكين يا بنتي هذا خدام على وليداتو

5450,هو عمل قديم لماذا تكبير الامور من الاحسن الكلام عن المنهاج وعن مايهم التلميذ يكفي ابعاد الراي العام عن الحقائق

5451,نعم افتتاح الموسم رحت على الساعة السابعة مساءا ركنت السيارة حتى اسمع في احد ينادينيمن خلف انه مول البارك اصدقوني القول كرهت الصيف قبل ما يقلع

5452,أحسن قرار و العاقبة لكل الولايات

5453,اصلا فاشلة بلا تشريعيات لاوزير فلاحة ونجح ولا تربية وقام بمهامو ولا عمل وكان عندو وعدو في قضية الادماج الخ وش نهدر وش نخلي

5454,حالة المسؤولين في الجزائر الجديدة والله عيب

5455,هذا اغتراف بلي الوزارة فاشلة وانت فاشل وشيات حار كيفاش يقول الوزارة ماخدتش مليح ههههه عجب

5456,آدم وناس راهو فالمستشفى مسكين

5457,سلطة تزوير الانتخابات

5458,رحت عند طبيب نفساني قتلو عندي مدة نتهرب ومانهدرش مع الناس واش عندي قالي عندك الحق

5459,ههههه سيناريو مفبرك عنبالك الشعب جايح هذي درجة

5460,السلطة لا يهمها نسبة المشاركة بل تمرير الانتخابات حتى ولو كانت نسبتها 5℅ اما 50 ℅ فهذا الذي اعلنها ربما يحلم فقط

5461,شر البلية ما يضحك

5462,وين يشحنوها هذ السيارات الكهربائية شافوا للبعيد ولا غير وين يشوف حمد

5463,اللهم حسن الخاتمة

5464,الجواب في السؤال يعني الوزارة فاشلة و انتم ضمنها طبعا

5465,ربي يبارك في لي دار مبادرة كما هذي ربي يجازيك

5466,منهار لي راحت العصابة الزينة مازدناش شفنا نهار مليح

5467,راكم تديروا في الفتنة اعطوهالهم بالسكات لازم تجو تقولوها ع العلن

5468,مدريد أبلغت الرباط بأنه سيتم السماح لغالي بالمغادرة عبر الطائرة الرئاسية

5469,اللهم ارنا عجائب قدرتك في الظالمين وانصر المظلومين يا رب العالمين

5470,لبلاد فيد سراق لباندية

5471,ياو لاليست تاع الوزراء راهي مخدومة قاضي ماضي بركاونا مالخرطي تضياع وقت برك

5472,خرط خرط خرط خرط خرط

5473,واش زدتوا خربتو فالحرقة وحبيتو تطلعولها فالسومة مكفاش شعلنوا النار فطنوبيلات والديور وزدتو دك الحرقة طلعتولها الشان ولات 70 مليون حرام عليكم دك لي صح يخدمو يحرقو العباد يامنو صح بلي راهي صح 70 مليون ويزيدو على الشعب

5474,إعلام خبيث إشهار باطل عن الحر ة

5475,ماشاء الله كان

5476,في الجزائر كل شيء اصبح له عصابات خاصة به

5477,لا كانت صعب علاء منتخب الجزائر ليس في يومي هي

5478,رقم قياسي دون مواجهة كبار إفريقيا مصر و تونس و المغرب

5479,ولله حطموهم مساكن بلاد ميكي متفهم علي جدها والو قتلوهم بلإضرابات وزادو صعبولهم الله لا يتربحهم

5480,حتی فی المرحاض لا تصلح

5481,تبقاو زيرو يالسراقين

5482,رجائي فالله عليه توكلت

5483,منشور المغزى منه زرع الفتنة ربي يهديكم صحافة Tik tok

5484,الأحرار يريدون دولة مدنية ماشي عصابية

5485,حزب مهيكل يحترم قرارات لجنة الشورى الخاصة بها و هي تعلم ان الحكومة المقباة ملغمة لان كل شيء يوحي بالفشل نظرا لأزمة رجال و خطاب في بلد بحجم قارة الله يفرجها علينا

5486,باطل و ما نشتركش

5487,عنوان كاذب اترقاو شوي

5488,وقد بلغ الكتمان والتستر على كل هذا أبعد الحدود المصيبة درجة قطع رقاب من يلمحون لها ولو من بعيد لأنها قضية وجود نظام أخطبوطي جزائري

5489,العلم عند الله

5490,بتوفيق أن شاء الله

5491,هذا يعتبر قتل عمدي السيد تجاوز في الشريط الاستعجالي وياريت كان يمشي بلعقل كان يمشي بسرعة جنونية السيد طار في سما وزوجة تاعو سلكت بقدرة قادر هذا يلزملو اعدام شنقا ناس راهي حاسبة ارواح ناس لعبة يعطو سيارتهم للمراهقين يلعبو بهم الله يهديهم حرقتو قلب امو

5492,والله احسن حاجة في الدنياهاذي كي تفرح يتامى وتتحسسهم انهم ماهمش منسيين ربي يجعلها في ميزان حسناتهم

5493,بلاد الخير و الشعب كلاه الشر

5494,مسكين صاحب النوايا الحسنة خلاصت عليه بالسقلة

5495,هذا ملك و حول ملكية اراضي حنا ريم بنت سلال المهبول دات نص لبلاد ومزالها عايشة وزاهية بدراهم الشعب

5496,هدا الحزب تع التهريج

5497,الله يبارك القوة الإقليمية تحتاج إلى توفير الرفاهية لحماة الوطن يحيا الجيش الشعبي الوطني

5498,وجوه القزادر حياة كلها قواده و هف و استغلال رزق الشعب و نفاق باسم جبهة حررت البلاد والعباد من العبوديه و الاستعمار الغاشم بفضل رجاله و نسائه الابطال الخالدين و قوافل الشهداء الابرار الاخيار و كي تخمتو جبتو اولادكم يورثو تركة شعب كامل لعنه الله

5499,تفرجت وندمت والله ماتعرفوش حتى تكذبوا

5500,إن هذا العنف البدني من أحد النواب ما كان إلا نتاج أو قل مخرجات عنفها اللفظي الذي تمارسه منذ سنوات من سب و شتم و نشر الفوضى داخل قبة البرلمان و عدم إحترامها لقوانينه الداخلية

5501,حسبنا الله ونعم الوكيل فيكم

5502,تحيا بوليقاح غرد كأنك بوصبع الاغيول

5503,الهموم تاع بوصبع ولكن الحراك الشعبي لا مستوى تاعكم تع بوصبع

5504,اصبحت اكره العيش بين هؤلاء كرهته البلاد حاشا ارض طيية كرهة شعب هيشر حاشا بعض كرهة اشباه البشر لراهم عيشين في فقر وبؤس وهم ادنى متطلبات الحياة الكريمة معندهمش لا مستشفش في منطقته لا مدارس لا أمن بلاد داخلة في حيط وهو قاعد عليه سبحان الله إذا هذا شعب يتصنف من البشر محاولتوش حتى بأبسط تغير تبدلو بيها روحكم وبلادكم الله ينعلكم إلى يوم الدين

5505,جيبو المعلومة صحيحة يا أهل الكذب

5506,ما عرفنا نحاربو الوباء ولا نحاربو البلاء ولا نحاربو الغلاء ولا نحاربو الغباء ولا قلة الحياءلاحول ولا قوة الا بالله العلي العظيم الله

5507,يعمر شكارة و يروح

5508,شكرا عمي بايدن

5509,أحسن قرار إتخذه المجلس الدستوري باسقاط صاحب مقولة القافلة تسير والكلاب تعوي

5510,الجزائر جهازة في كل نقطة من الوطن

5511,الله يذلكم الشعب ضايع و هوما لاتيين مع البوليزاريو المروك

5512,المشكل لا يوجد الشخص المناسب في المكان المناسب و فساد كبير عشش في الوزارة و ادارة الصفقات و مراقبة و متابعة غائبة تماما نتيجة الولاء و غياب تام للكفاءة هذه النتيجة ربي يجيب لي فيه الخير هذا مانتمناو

5513,ربي يحفظهم و الله رجالة مع العلم لست قبائلي

5514,لكي لا يتحملو المسؤلية وعند سقوط الدولة يقلون انهم كانو ضد تبون وهم مع الشعب مهم يكلو مع ذيب ويسخطو مع الراعي كما فعلو في السابق النفاق ياإخوتي

5515,عندما يرضى عليك اسد الأوراس فأعلم انك في الطريق الصحيح

5516,مقابل 3 سنوات غاز باطل بعد تهريبه من طرف مخابرات فرنسية DGSE بعد فشل مخابرات عبلة

5517,يمكن هو كلشي هاد العساس ديال عصابات العسكر

5518,أكبر عفن هو الدوري المنحرف

5519,محترفين الله يبارك

5520,كلامك صحيح لا غبار عليه

5521,هذا هو الكلام صارم و الحازم الذي يجب ان يسمعه الاعداء في الداخل و الخارج من ائد وطني و شريف

5522,هاذ الوجوه مش راح تخطينا برك والله كي تشوفهم يحكمك الإشمئزاز

5523,هؤلاء هم من تسرب اليهم الفساد لو بحثنا لوحدنا الكثير ممن لا علاقة لهم بالفلاحة و انما متسللون للانتفاع فقط

5524,صحافة عار تعسو شعب عسو حكومة و حطونا روبرتاج علاش يتقاضا برلمانيون كل تلك مبالغ واين يعيشون أبناءهم

5525,إن شاء الله يربحو 3 0

5526,اللهه ينعلكم الله يمحيكم من وجه الارض و نتهناو منكم اللهم ارنا فيهم عجائب قدرتك و مزقهم شر ممزق و انتقم منهم فانهم قوم عاثوا في الارض فسادا

5527,الخروج من بلاد بوصبع الهايشة

5528,راجل قال عندي وثاىق علاش ما تخليوهش وريلكم وثاىق لي تكشف اسرار تاريخكم مزيف

5529,اصحاب المال المنهوب و الفاسد المتعفن

5530,من اجل العاصميين أصبحت بعض الولايات تتلقى الماء بعض ساعات لعشرة أيام رغم أن السدود تقع بأراضي هاته الولايات هاته جهوية و عنصرية

5531,شفتو رايس لي تشكمولو هوما عندهم ينضرب بالصفعة

5532,شركة سيال فرنسيا دارت ازمة وراحت لبلادها نستهلو

5533,الله يجيب الخير للبلاد والعباد لطفك ياربي

5534,2021 مزال عندنا مشكل واسمو الماء

5535,وين هذي خبر وجيبوه ناقص

5536,وعلاه تسلكو علينا خلوها باطل راهي عندكم وفرة فيها صولديوها للشعب مسكين

5537,لا توجد أهل الإختصاص في هذا المجال و منذ مدة و السدود نحو الجفاف الا انو ال ن الموس لحق للعظم غياب الحكومة السبب الرئيسي

5538,شبعتونا خرطي يوجوه البخص حبيتونا نفوحو يوجه الهم والله راكم شبعتو دعواي والله لواحد ايقمل

5539,عملت مليح كرهناهم الإسلاميين

5540,تكذبو على الشعب ماكان لا ملفات لا وكلاء رايحين جيبو بيه 5 سنين تاع عهدة تبون

5541,6مراكز تصحيح من اصل كم بركاو من التكهنات الساذجة تاعكم و كونو حرفيين لمرة واحدة فقط صحافة الخرطي

5542,يعطيك الصحة و لا أروع

5543,العصابة الفرنسية تحكم والمواطن البسيط ايخلص حسبي الله ونعم الوكيل شركات فرنسية تتحكم

5544,مدامكم تتكاثرو مستحيل يقضيو على ازمة السكن

5545,جزاهم الله خيرا

5546,راح يدير لاشان على شكارة الحليب ويرجع

5547,هذا المقدم راني شك في أمروا رجااءا بدلوه ووقفوا هذه البرامج المقززة

5548,و زيد جاي يجري بكل فرح و ديمقراطية

5549,انت اكبر سراق وتهدر علي سرقة حشم شويا راك كبير الموت كاينة ولا نعميت

5550,كسعيد كسعيدة كل كيفكيف كل مرة يحطولنا عرايس يتصدروا شهور ويعمرو لكونت ديالهم ويروحو والشعب راه يعاني الويلات

5551,تبون الكوكايين مزور جابوه العسكر

5552,حرية الرأي والتعبير والاعتقاد والنشاط السياسي والنقابي حق دستوري

5553,البركة في بنتك بزاف

5554,الشروق تمومتو على رابط تع شكوبي

5555,خير ان شاءلله

5556,تفو قناة فتنة الل ه ينعلكم

5557,بلماضي ربي معاك الفريق المالي من جهة والتحكيم المصري من جهة يارب وتخرج على خير

5558,واينو هذا الرفع ماشفنا والو اسبوع والتقطعات كثيرة ولا قالولكم اكتبوها ها صحافة العار

5559,حكومة تكنو سريقة بامتياز هههه

5560,إلى يومنا هذا و نحن نعاني من بوصبع الأزرق

5561,والله مستواه جيد وكلامو مفهوم ومقنع وعندو علم على ما يتكلم

5562,لا يمكن بتاتا إيقاف أو ثني الكلب عن النباح و ذاك حقه وطبيعته لكن يتعين عدم الرد على نباحه

5563,تبهديلة على الأقل يجيب معاه كيلو تفاح

5564,ان شاء الله يجدد فيهم الثقة و يكملو واش بداو

5565,اكيد ما حبش يرجع الأموال المنهوبة التي ينتظرها بوصبع لزرق على هذا راهم سعداء بسجنه

5566,تتهجمون على الزميل تاعكم وهو ابن النظام والله ماغلط لي سماكم نظام لحنوشة

5567,طهور انشاء الله ربی یشفیه

5568,غلقوه 15 دقيقة سمعتوا بيهم والناس في الولايات الأخرى يقتل فيهم العطش بال 15 يوم ماشفتهمش

5569,بصحتهم الشهري ولاروترات مدي الحيا

5570,المليارات التي يتم تبذيرها على عصابات البوليزاريو قادرة على القيام بمشاريع ذكية لحفظ الماء و لكن عقلية النظام العسكري لا ترى في وجودها إلا خلق عدو وهمي لضمان حكمها سياسة بناء السدود بدأها الحسن الثاني منذ ما يزيد عن 60 سنة و نتائجها عظيمة

5571,عيب اوعار 2021 مزالنا نجرو على الماء والناس محرومة منو

